country,year,age,sex,suicides_no,population,suicide_rate
Dominican Republic,2007,35-54 years,female,10.0,,
Dominican Republic,2007,5-14 years,female,3.0,,
Dominican Republic,2007,55-74 years,female,4.0,,
Dominican Republic,2007,75+ years,female,1.0,,
Dominican Republic,2007,15-24 years,male,16.0,,
Dominican Republic,2007,25-34 years,male,29.0,,
Dominican Republic,2007,35-54 years,male,54.0,,
Dominican Republic,2007,5-14 years,male,1.0,,
Dominican Republic,2007,55-74 years,male,26.0,,
Dominican Republic,2007,75+ years,male,7.0,,
Dominican Republic,2008,15-24 years,female,3.0,,
Dominican Republic,2008,25-34 years,female,8.0,,
Dominican Republic,2008,35-54 years,female,15.0,,
Dominican Republic,2008,5-14 years,female,2.0,,
Dominican Republic,2008,55-74 years,female,1.0,,
Dominican Republic,2008,75+ years,female,1.0,,
Dominican Republic,2008,15-24 years,male,18.0,,
Dominican Republic,2008,25-34 years,male,28.0,,
Dominican Republic,2008,35-54 years,male,62.0,,
Dominican Republic,2008,5-14 years,male,3.0,,
Dominican Republic,2008,55-74 years,male,32.0,,
Dominican Republic,2008,75+ years,male,11.0,,
Dominican Republic,2009,15-24 years,female,11.0,,
Dominican Republic,2009,25-34 years,female,5.0,,
Dominican Republic,2009,35-54 years,female,8.0,,
Dominican Republic,2009,5-14 years,female,3.0,,
Dominican Republic,2009,55-74 years,female,6.0,,
Dominican Republic,2009,75+ years,female,0.0,,
Dominican Republic,2009,15-24 years,male,23.0,,
Dominican Republic,2009,25-34 years,male,42.0,,
Dominican Republic,2009,35-54 years,male,66.0,,
Dominican Republic,2009,5-14 years,male,1.0,,
Dominican Republic,2009,55-74 years,male,23.0,,
Dominican Republic,2009,75+ years,male,15.0,,
Dominican Republic,2010,15-24 years,female,11.0,,
Dominican Republic,2010,25-34 years,female,6.0,,
Dominican Republic,2010,35-54 years,female,9.0,,
Dominican Republic,2010,5-14 years,female,5.0,,
Dominican Republic,2010,55-74 years,female,7.0,,
Dominican Republic,2010,75+ years,female,0.0,,
Dominican Republic,2010,15-24 years,male,17.0,,
Dominican Republic,2010,25-34 years,male,35.0,,
Dominican Republic,2010,35-54 years,male,70.0,,
Dominican Republic,2010,5-14 years,male,1.0,,
Dominican Republic,2010,55-74 years,male,42.0,,
Dominican Republic,2010,75+ years,male,7.0,,
Dominican Republic,2011,15-24 years,female,8.0,,
Dominican Republic,2011,25-34 years,female,10.0,,
Dominican Republic,2011,35-54 years,female,14.0,,
Dominican Republic,2011,5-14 years,female,1.0,,
Dominican Republic,2011,55-74 years,female,4.0,,
Dominican Republic,2011,75+ years,female,1.0,,
Dominican Republic,2011,15-24 years,male,23.0,,
Dominican Republic,2011,25-34 years,male,38.0,,
Dominican Republic,2011,35-54 years,male,62.0,,
Dominican Republic,2011,5-14 years,male,4.0,,
Dominican Republic,2011,55-74 years,male,46.0,,
Dominican Republic,2011,75+ years,male,10.0,,
Dominican Republic,2012,15-24 years,female,10.0,,
Dominican Republic,2012,25-34 years,female,7.0,,
Dominican Republic,2012,35-54 years,female,11.0,,
Dominican Republic,2012,5-14 years,female,6.0,,
Dominican Republic,2012,55-74 years,female,9.0,,
Dominican Republic,2012,75+ years,female,0.0,,
Dominican Republic,2012,15-24 years,male,27.0,,
Dominican Republic,2012,25-34 years,male,40.0,,
Dominican Republic,2012,35-54 years,male,75.0,,
Dominican Republic,2012,5-14 years,male,9.0,,
Dominican Republic,2012,55-74 years,male,48.0,,
Dominican Republic,2012,75+ years,male,12.0,,
Dominican Republic,2013,15-24 years,female,29.0,,
Dominican Republic,2013,25-34 years,female,10.0,,
Dominican Republic,2013,35-54 years,female,18.0,,
Dominican Republic,2013,5-14 years,female,4.0,,
Dominican Republic,2013,55-74 years,female,13.0,,
Dominican Republic,2013,75+ years,female,3.0,,
Dominican Republic,2013,15-24 years,male,72.0,,
Dominican Republic,2013,25-34 years,male,66.0,,
Dominican Republic,2013,35-54 years,male,122.0,,
Dominican Republic,2013,5-14 years,male,11.0,,
Dominican Republic,2013,55-74 years,male,78.0,,
Dominican Republic,2013,75+ years,male,19.0,,
Ecuador,1979,15-24 years,female,56.0,770000.0,7.2727272727272725
Ecuador,1979,25-34 years,female,17.0,513000.0,3.313840155945419
Ecuador,1979,35-54 years,female,5.0,606000.0,0.8250825082508251
Ecuador,1979,5-14 years,female,0.0,1087000.0,0.0
Ecuador,1979,55-74 years,female,2.0,259000.0,0.7722007722007722
Ecuador,1979,75+ years,female,0.0,48000.0,0.0
Ecuador,1979,15-24 years,male,70.0,786000.0,8.9058524173028
Ecuador,1979,25-34 years,male,42.0,519000.0,8.092485549132949
Ecuador,1979,35-54 years,male,37.0,603000.0,6.135986733001658
Ecuador,1979,5-14 years,male,2.0,1121000.0,0.1784121320249777
Ecuador,1979,55-74 years,male,8.0,247000.0,3.2388663967611335
Ecuador,1979,75+ years,male,3.0,37000.0,8.108108108108107
Ecuador,1980,15-24 years,female,62.0,800000.0,7.75
Ecuador,1980,25-34 years,female,12.0,534000.0,2.247191011235955
Ecuador,1980,35-54 years,female,8.0,622000.0,1.2861736334405145
Ecuador,1980,5-14 years,female,4.0,1122000.0,0.35650623885918004
Ecuador,1980,55-74 years,female,1.0,270000.0,0.37037037037037035
Ecuador,1980,75+ years,female,0.0,46000.0,0.0
Ecuador,1980,15-24 years,male,68.0,817000.0,8.32313341493268
Ecuador,1980,25-34 years,male,35.0,539000.0,6.4935064935064934
Ecuador,1980,35-54 years,male,27.0,621000.0,4.347826086956522
Ecuador,1980,5-14 years,male,2.0,1159000.0,0.1725625539257981
Ecuador,1980,55-74 years,male,12.0,257000.0,4.669260700389105
Ecuador,1980,75+ years,male,2.0,37000.0,5.405405405405405
Ecuador,1981,15-24 years,female,81.0,818293.0,9.898654882786483
Ecuador,1981,25-34 years,female,29.0,573176.0,5.059527963487654
Ecuador,1981,35-54 years,female,6.0,643514.0,0.9323806475072802
Ecuador,1981,5-14 years,female,6.0,1064310.0,0.5637455252698932
Ecuador,1981,55-74 years,female,3.0,295585.0,1.0149364818918416
Ecuador,1981,75+ years,female,1.0,63701.0,1.5698340685389556
Ecuador,1981,15-24 years,male,78.0,836280.0,9.327019658487588
Ecuador,1981,25-34 years,male,52.0,581204.0,8.946944618412811
Ecuador,1981,35-54 years,male,45.0,643361.0,6.9945178523410645
Ecuador,1981,5-14 years,male,1.0,1093907.0,0.09141544939377845
Ecuador,1981,55-74 years,male,18.0,278769.0,6.456958987548831
Ecuador,1981,75+ years,male,1.0,50481.0,1.9809433252114659
Ecuador,1982,15-24 years,female,95.0,823900.0,11.530525549217138
Ecuador,1982,25-34 years,female,23.0,552000.0,4.166666666666667
Ecuador,1982,35-54 years,female,17.0,636000.0,2.6729559748427674
Ecuador,1982,5-14 years,female,9.0,1158800.0,0.7766655160510874
Ecuador,1982,55-74 years,female,3.0,278000.0,1.0791366906474822
Ecuador,1982,75+ years,female,1.0,45000.0,2.2222222222222223
Ecuador,1982,15-24 years,male,69.0,839900.0,8.21526372187165
Ecuador,1982,25-34 years,male,61.0,560000.0,10.892857142857142
Ecuador,1982,35-54 years,male,59.0,635000.0,9.291338582677165
Ecuador,1982,5-14 years,male,1.0,1199800.0,0.08334722453742291
Ecuador,1982,55-74 years,male,25.0,265000.0,9.433962264150942
Ecuador,1982,75+ years,male,3.0,37000.0,8.108108108108107
Ecuador,1983,15-24 years,female,84.0,865245.0,9.708232928245756
Ecuador,1983,25-34 years,female,25.0,625450.0,3.9971220721080822
Ecuador,1983,35-54 years,female,20.0,680152.0,2.9405191780660793
Ecuador,1983,5-14 years,female,7.0,1102934.0,0.634670796257981
Ecuador,1983,55-74 years,female,3.0,311337.0,0.9635860819626322
Ecuador,1983,75+ years,female,2.0,67754.0,2.9518552410189804
Ecuador,1983,15-24 years,male,79.0,884618.0,8.930408379662182
Ecuador,1983,25-34 years,male,81.0,633607.0,12.783949672273192
Ecuador,1983,35-54 years,male,63.0,678982.0,9.278596487093914
Ecuador,1983,5-14 years,male,3.0,1134142.0,0.264517141592499
Ecuador,1983,55-74 years,male,16.0,293844.0,5.445066089489661
Ecuador,1983,75+ years,male,1.0,53905.0,1.8551154809386883
Ecuador,1984,15-24 years,female,92.0,872000.0,10.550458715596331
Ecuador,1984,25-34 years,female,26.0,585000.0,4.444444444444445
Ecuador,1984,35-54 years,female,13.0,673000.0,1.9316493313521546
Ecuador,1984,5-14 years,female,3.0,1227000.0,0.24449877750611246
Ecuador,1984,55-74 years,female,2.0,295000.0,0.6779661016949152
Ecuador,1984,75+ years,female,1.0,48000.0,2.0833333333333335
Ecuador,1984,15-24 years,male,92.0,890000.0,10.337078651685394
Ecuador,1984,25-34 years,male,70.0,593000.0,11.804384485666105
Ecuador,1984,35-54 years,male,53.0,672000.0,7.886904761904762
Ecuador,1984,5-14 years,male,5.0,1271000.0,0.3933910306845004
Ecuador,1984,55-74 years,male,25.0,280000.0,8.928571428571429
Ecuador,1984,75+ years,male,7.0,39000.0,17.94871794871795
Ecuador,1985,15-24 years,female,58.0,897700.0,6.460955775871673
Ecuador,1985,25-34 years,female,31.0,600800.0,5.159786950732357
Ecuador,1985,35-54 years,female,15.0,692800.0,2.1651270207852193
Ecuador,1985,5-14 years,female,4.0,1262600.0,0.3168065895770632
Ecuador,1985,55-74 years,female,4.0,303000.0,1.3201320132013201
Ecuador,1985,75+ years,female,2.0,49000.0,4.081632653061225
Ecuador,1985,15-24 years,male,104.0,915700.0,11.357431473189909
Ecuador,1985,25-34 years,male,70.0,610800.0,11.4603798297315
Ecuador,1985,35-54 years,male,57.0,692800.0,8.227482678983835
Ecuador,1985,5-14 years,male,7.0,1307600.0,0.5353319057815846
Ecuador,1985,55-74 years,male,33.0,289000.0,11.418685121107266
Ecuador,1985,75+ years,male,8.0,40000.0,20.0
Ecuador,1986,15-24 years,female,74.0,923500.0,8.012994044396319
Ecuador,1986,25-34 years,female,28.0,618000.0,4.53074433656958
Ecuador,1986,35-54 years,female,12.0,712600.0,1.683974179062588
Ecuador,1986,5-14 years,female,6.0,1298800.0,0.4619648906683092
Ecuador,1986,55-74 years,female,7.0,311800.0,2.2450288646568315
Ecuador,1986,75+ years,female,4.0,50400.0,7.936507936507937
Ecuador,1986,15-24 years,male,87.0,941900.0,9.236649325830767
Ecuador,1986,25-34 years,male,67.0,628400.0,10.661998726925527
Ecuador,1986,35-54 years,male,52.0,712600.0,7.297221442604546
Ecuador,1986,5-14 years,male,6.0,1345000.0,0.44609665427509293
Ecuador,1986,55-74 years,male,28.0,297200.0,9.421265141318978
Ecuador,1986,75+ years,male,6.0,41100.0,14.598540145985403
Ecuador,1987,15-24 years,female,79.0,999500.0,7.903951975987994
Ecuador,1987,25-34 years,female,26.0,708700.0,3.6686891491463247
Ecuador,1987,35-54 years,female,16.0,775400.0,2.0634511220015477
Ecuador,1987,5-14 years,female,4.0,1272500.0,0.3143418467583497
Ecuador,1987,55-74 years,female,5.0,338600.0,1.4766686355581808
Ecuador,1987,75+ years,female,1.0,65600.0,1.524390243902439
Ecuador,1987,15-24 years,male,78.0,1023900.0,7.617931438617053
Ecuador,1987,25-34 years,male,74.0,718200.0,10.303536619326092
Ecuador,1987,35-54 years,male,73.0,773400.0,9.438841479182829
Ecuador,1987,5-14 years,male,8.0,1309500.0,0.6109201985490645
Ecuador,1987,55-74 years,male,20.0,318600.0,6.277463904582548
Ecuador,1987,75+ years,male,6.0,52900.0,11.342155009451796
Ecuador,1988,15-24 years,female,73.0,1027900.0,7.101858157408309
Ecuador,1988,25-34 years,female,28.0,728700.0,3.8424591738712777
Ecuador,1988,35-54 years,female,28.0,797400.0,3.5114120892901934
Ecuador,1988,5-14 years,female,5.0,1308600.0,0.38208772734219776
Ecuador,1988,55-74 years,female,6.0,348200.0,1.7231476163124642
Ecuador,1988,75+ years,female,2.0,67500.0,2.962962962962963
Ecuador,1988,15-24 years,male,107.0,1052900.0,10.162408585810619
Ecuador,1988,25-34 years,male,93.0,738500.0,12.593094109681786
Ecuador,1988,35-54 years,male,73.0,795100.0,9.181235064771727
Ecuador,1988,5-14 years,male,4.0,1346600.0,0.2970444081390168
Ecuador,1988,55-74 years,male,41.0,327400.0,12.522907758094075
Ecuador,1988,75+ years,male,6.0,54400.0,11.029411764705882
Ecuador,1989,15-24 years,female,89.0,1008927.0,8.821252677349303
Ecuador,1989,25-34 years,female,39.0,758284.0,5.143191732912735
Ecuador,1989,35-54 years,female,23.0,848574.0,2.7104294970149923
Ecuador,1989,5-14 years,female,5.0,1207466.0,0.4140903346346812
Ecuador,1989,55-74 years,female,5.0,368669.0,1.3562301142759494
Ecuador,1989,75+ years,female,3.0,84592.0,3.5464346510308307
Ecuador,1989,15-24 years,male,77.0,1031979.0,7.461392140731546
Ecuador,1989,25-34 years,male,76.0,766852.0,9.91064768690699
Ecuador,1989,35-54 years,male,71.0,843236.0,8.419944120032826
Ecuador,1989,5-14 years,male,7.0,1243682.0,0.5628448429743295
Ecuador,1989,55-74 years,male,26.0,347684.0,7.478054785379828
Ecuador,1989,75+ years,male,10.0,68674.0,14.561551678946909
Ecuador,1990,15-24 years,female,84.0,1031235.0,8.14557302651675
Ecuador,1990,25-34 years,female,42.0,779938.0,5.385043426528775
Ecuador,1990,35-54 years,female,17.0,883364.0,1.924461490393541
Ecuador,1990,5-14 years,female,5.0,1225466.0,0.408008055711052
Ecuador,1990,55-74 years,female,3.0,380666.0,0.7880924484981585
Ecuador,1990,75+ years,female,2.0,87254.0,2.2921585256836363
Ecuador,1990,15-24 years,male,97.0,1055004.0,9.194277936386971
Ecuador,1990,25-34 years,male,89.0,788540.0,11.28668171557562
Ecuador,1990,35-54 years,male,70.0,877120.0,7.9806639912440716
Ecuador,1990,5-14 years,male,6.0,1262625.0,0.47520047520047515
Ecuador,1990,55-74 years,male,30.0,358877.0,8.359410048568172
Ecuador,1990,75+ years,male,3.0,70844.0,4.234656428208457
Ecuador,1991,15-24 years,female,117.0,1061400.0,11.023176936122104
Ecuador,1991,25-34 years,female,35.0,792300.0,4.417518616685599
Ecuador,1991,35-54 years,female,18.0,903600.0,1.9920318725099602
Ecuador,1991,5-14 years,female,9.0,1294500.0,0.6952491309385863
Ecuador,1991,55-74 years,female,9.0,392100.0,2.2953328232593724
Ecuador,1991,75+ years,female,1.0,86400.0,1.1574074074074074
Ecuador,1991,15-24 years,male,107.0,1087300.0,9.84089027867194
Ecuador,1991,25-34 years,male,70.0,804000.0,8.706467661691542
Ecuador,1991,35-54 years,male,83.0,899100.0,9.23145367589812
Ecuador,1991,5-14 years,male,3.0,1334000.0,0.22488755622188905
Ecuador,1991,55-74 years,male,37.0,368900.0,10.029818378964489
Ecuador,1991,75+ years,male,5.0,68100.0,7.342143906020558
Ecuador,1992,15-24 years,female,92.0,1071397.0,8.586919694567001
Ecuador,1992,25-34 years,female,40.0,825399.0,4.846141078436005
Ecuador,1992,35-54 years,female,20.0,954268.0,2.0958472881831938
Ecuador,1992,5-14 years,female,13.0,1264449.0,1.028115803800707
Ecuador,1992,55-74 years,female,4.0,404377.0,0.9891759422519084
Ecuador,1992,75+ years,female,3.0,95162.0,3.1525188625711946
Ecuador,1992,15-24 years,male,114.0,1095624.0,10.405029462662373
Ecuador,1992,25-34 years,male,91.0,833688.0,10.915354425156654
Ecuador,1992,35-54 years,male,69.0,945954.0,7.2942236091818415
Ecuador,1992,5-14 years,male,7.0,1304282.0,0.5366937518113415
Ecuador,1992,55-74 years,male,40.0,380709.0,10.506712475933062
Ecuador,1992,75+ years,male,12.0,77846.0,15.41505022737199
Ecuador,1993,15-24 years,female,131.0,1090454.0,12.013344900380941
Ecuador,1993,25-34 years,female,40.0,849600.0,4.708097928436912
Ecuador,1993,35-54 years,female,32.0,991346.0,3.2279345455572526
Ecuador,1993,5-14 years,female,9.0,1285346.0,0.7002005685628616
Ecuador,1993,55-74 years,female,8.0,417711.0,1.9151997433632344
Ecuador,1993,75+ years,female,2.0,98838.0,2.0235132236589166
Ecuador,1993,15-24 years,male,105.0,1115135.0,9.415900317001977
Ecuador,1993,25-34 years,male,102.0,857646.0,11.893018797965594
Ecuador,1993,35-54 years,male,89.0,981892.0,9.064133326272136
Ecuador,1993,5-14 years,male,7.0,1326600.0,0.5276647067691844
Ecuador,1993,55-74 years,male,46.0,392963.0,11.705936691240652
Ecuador,1993,75+ years,male,3.0,80952.0,3.7058997924696113
Ecuador,1994,15-24 years,female,95.0,1108840.0,8.567511994516792
Ecuador,1994,25-34 years,female,39.0,873910.0,4.462702108912817
Ecuador,1994,35-54 years,female,21.0,1029098.0,2.0406219815799855
Ecuador,1994,5-14 years,female,12.0,1306032.0,0.9188136278437281
Ecuador,1994,55-74 years,female,3.0,432045.0,0.6943721140159012
Ecuador,1994,75+ years,female,1.0,102472.0,0.9758763369505816
Ecuador,1994,15-24 years,male,91.0,1134121.0,8.02383519924241
Ecuador,1994,25-34 years,male,96.0,881672.0,10.888402943498262
Ecuador,1994,35-54 years,male,96.0,1018423.0,9.426338564623933
Ecuador,1994,5-14 years,male,12.0,1348611.0,0.8898043987480452
Ecuador,1994,55-74 years,male,36.0,406131.0,8.864134971228495
Ecuador,1994,75+ years,male,10.0,83900.0,11.918951132300357
Ecuador,1995,15-24 years,female,95.0,1126655.0,8.43203997674532
Ecuador,1995,25-34 years,female,43.0,897847.0,4.789234691434064
Ecuador,1995,35-54 years,female,24.0,1067369.0,2.248519490448008
Ecuador,1995,5-14 years,female,10.0,1325533.0,0.7544135076229713
Ecuador,1995,55-74 years,female,7.0,447404.0,1.564581452110397
Ecuador,1995,75+ years,female,1.0,106143.0,0.9421252461302206
Ecuador,1995,15-24 years,male,113.0,1152675.0,9.80328366625458
Ecuador,1995,25-34 years,male,97.0,905313.0,10.714526357182544
Ecuador,1995,35-54 years,male,101.0,1055363.0,9.57016685254268
Ecuador,1995,5-14 years,male,6.0,1369259.0,0.43819321253320226
Ecuador,1995,55-74 years,male,41.0,420246.0,9.756190421800564
Ecuador,1995,75+ years,male,8.0,86756.0,9.221264235326665
Ecuador,1996,15-24 years,female,102.0,1143710.0,8.918344685278612
Ecuador,1996,25-34 years,female,46.0,920330.0,4.998207164821315
Ecuador,1996,35-54 years,female,21.0,1105412.0,1.8997441677854048
Ecuador,1996,5-14 years,female,17.0,1345854.0,1.26313849793514
Ecuador,1996,55-74 years,female,9.0,462818.0,1.9446088959374959
Ecuador,1996,75+ years,female,2.0,111706.0,1.7904141227866004
Ecuador,1996,15-24 years,male,126.0,1169923.0,10.769939560124897
Ecuador,1996,25-34 years,male,111.0,927403.0,11.968906721242007
Ecuador,1996,35-54 years,male,88.0,1091980.0,8.058755654865474
Ecuador,1996,5-14 years,male,7.0,1390998.0,0.5032358062340851
Ecuador,1996,55-74 years,male,53.0,434259.0,12.204698117943439
Ecuador,1996,75+ years,male,11.0,91455.0,12.027773221803074
Ecuador,1997,15-24 years,female,101.0,1160292.0,8.704705367269618
Ecuador,1997,25-34 years,female,33.0,942471.0,3.501433996377607
Ecuador,1997,35-54 years,female,24.0,1143235.0,2.0993059169811983
Ecuador,1997,5-14 years,female,24.0,1364640.0,1.7587055926837847
Ecuador,1997,55-74 years,female,6.0,479370.0,1.2516427811502597
Ecuador,1997,75+ years,female,1.0,117178.0,0.8534025158306167
Ecuador,1997,15-24 years,male,124.0,1186873.0,10.447621607366584
Ecuador,1997,25-34 years,male,109.0,949086.0,11.484733733297087
Ecuador,1997,35-54 years,male,99.0,1128260.0,8.774573236665308
Ecuador,1997,5-14 years,male,14.0,1411124.0,0.9921169223966143
Ecuador,1997,55-74 years,male,35.0,449276.0,7.790311523428806
Ecuador,1997,75+ years,male,9.0,95968.0,9.378126042014005
Ecuador,1998,15-24 years,female,102.0,1176841.0,8.667271109691113
Ecuador,1998,25-34 years,female,29.0,964037.0,3.0081832958693493
Ecuador,1998,35-54 years,female,24.0,1181335.0,2.0315998425510124
Ecuador,1998,5-14 years,female,12.0,1381485.0,0.8686304954451188
Ecuador,1998,55-74 years,female,3.0,496656.0,0.6040398183048227
Ecuador,1998,75+ years,female,3.0,122653.0,2.4459246818259643
Ecuador,1998,15-24 years,male,122.0,1204061.0,10.132377014121378
Ecuador,1998,25-34 years,male,113.0,970170.0,11.647443231598587
Ecuador,1998,35-54 years,male,87.0,1164711.0,7.469664148445409
Ecuador,1998,5-14 years,male,14.0,1429190.0,0.9795758436596953
Ecuador,1998,55-74 years,male,29.0,464944.0,6.237310299735022
Ecuador,1998,75+ years,male,8.0,100363.0,7.9710650339268465
Ecuador,1999,15-24 years,female,96.0,1194004.0,8.04017406976861
Ecuador,1999,25-34 years,female,37.0,984732.0,3.757367486788284
Ecuador,1999,35-54 years,female,27.0,1220621.0,2.2119888155291445
Ecuador,1999,5-14 years,female,18.0,1396226.0,1.2891895724617648
Ecuador,1999,55-74 years,female,11.0,514092.0,2.139694840612186
Ecuador,1999,75+ years,female,1.0,128252.0,0.7797149362193182
Ecuador,1999,15-24 years,male,138.0,1222195.0,11.291160575849188
